1550369454.2541,2036.8787,10024.3732,248.95,0.49,1.0,7.0
1550369455.2019,2036.8788,10024.3734,282.28,0.51,2.0,7.0
1550369456.1766,2036.8789,10024.3734,293.27,0.47,2.0,7.0
1550369457.5311,2036.8790,10024.3733,303.35,0.30,2.0,7.0
1550369458.2571,2036.8790,10024.3733,299.66,0.25,2.0,7.0
1550369459.3232,2036.8791,10024.3733,318.46,0.20,2.0,7.0
1550369460.1721,2036.8791,10024.3734,278.18,0.27,2.0,7.0
1550369461.2360,2036.8791,10024.3736,272.70,0.34,2.0,7.0
1550369462.5812,2036.8791,10024.3736,278.27,0.26,2.0,7.0
1550369463.1832,2036.8791,10024.3737,261.56,0.19,2.0,7.0
1550369464.1819,2036.8792,10024.3737,292.06,0.13,2.0,7.0
1550369465.2686,2036.8792,10024.3737,291.27,0.12,2.0,7.0
1550369466.2920,2036.8792,10024.3735,106.77,0.13,2.0,7.0
1550369467.7156,2036.8792,10024.3734,140.18,0.11,2.0,7.0
1550369468.2542,2036.8791,10024.3735,189.93,0.20,2.0,7.0
1550369469.1909,2036.8791,10024.3733,122.96,0.10,2.0,7.0
1550369470.2041,2036.8792,10024.3732,82.60,0.15,2.0,7.0
1550369471.2161,2036.8791,10024.3731,93.47,0.11,2.0,7.0
1550369472.5536,2036.8791,10024.3731,124.14,0.09,2.0,7.0
1550369473.2571,2036.8792,10024.3731,67.90,0.08,2.0,7.0
1550369474.3013,2036.8792,10024.3731,16.99,0.10,2.0,7.0
1550369475.2722,2036.8792,10024.3731,303.67,0.06,2.0,7.0
1550369476.1785,2036.8792,10024.3730,309.87,0.02,2.0,7.0
1550369477.5939,2036.8792,10024.3729,107.54,0.06,2.0,7.0
1550369478.3124,2036.8791,10024.3729,156.44,0.08,2.0,7.0
1550369479.2053,2036.8792,10024.3728,103.23,0.16,2.0,7.0
1550369480.1900,2036.8792,10024.3727,84.89,0.16,2.0,7.0
1550369481.1688,2036.8792,10024.3727,214.64,0.02,2.0,7.0
1550369482.5252,2036.8792,10024.3726,138.03,0.17,2.0,7.0
1550369483.1586,2036.8793,10024.3726,310.20,0.02,2.0,7.0
1550369484.1712,2036.8793,10024.3727,273.96,0.18,2.0,7.0
1550369485.1637,2036.8793,10024.3727,248.91,0.13,2.0,7.0
1550369486.1757,2036.8794,10024.3723,113.82,0.07,2.0,7.0
1550369487.4935,2036.8790,10024.3722,174.81,0.66,2.0,7.0
1550369488.2160,2036.8787,10024.3721,179.62,0.90,2.0,7.0
1550369489.2276,2036.8788,10024.3723,202.22,0.60,2.0,7.0
1550369490.1702,2036.8789,10024.3723,211.53,0.26,2.0,7.0
1550369491.2315,2036.8792,10024.3724,316.43,0.37,2.0,7.0
1550369492.5595,2036.8793,10024.3729,282.87,0.80,2.0,7.0
1550369493.2688,2036.8792,10024.3731,261.05,0.94,2.0,7.0
1550369494.1829,2036.8789,10024.3733,228.50,1.15,2.0,7.0
1550369495.2286,2036.8786,10024.3735,221.13,1.33,2.0,7.0
1550369496.2404,2036.8783,10024.3735,209.35,1.20,2.0,7.0
1550369497.6019,2036.8780,10024.3737,208.68,1.06,2.0,7.0
1550369498.3119,2036.8780,10024.3738,228.26,0.64,2.0,7.0
1550369499.7418,2036.8780,10024.3739,245.19,0.44,2.0,7.0
1550369501.1822,2036.8780,10024.3740,238.87,0.36,2.0,7.0
1550369501.6926,2036.8777,10024.3739,185.44,0.58,2.0,7.0
1550369502.7220,2036.8774,10024.3740,178.08,0.51,2.0,7.0
1550369503.3019,2036.8773,10024.3740,190.52,0.60,2.0,7.0
1550369504.1919,2036.8770,10024.3742,201.63,0.95,2.0,7.0
1550369505.7319,2036.8765,10024.3745,202.86,1.28,2.0,7.0
1550369506.1741,2036.8761,10024.3748,210.36,1.47,2.0,6.0
1550369507.5219,2036.8758,10024.3752,214.84,1.53,2.0,7.0
1550369508.3713,2036.8754,10024.3755,214.99,1.64,2.0,7.0
1550369509.2720,2036.8749,10024.3756,203.24,1.58,2.0,7.0
1550369510.3400,2036.8746,10024.3758,206.57,1.38,2.0,7.0
1550369511.1963,2036.8741,10024.3760,199.44,1.55,2.0,7.0
1550369512.5219,2036.8737,10024.3760,192.37,1.49,2.0,7.0
1550369513.3981,2036.8733,10024.3760,188.35,1.46,2.0,7.0
1550369514.4154,2036.8730,10024.3758,174.30,1.36,2.0,7.0
1550369516.1919,2036.8727,10024.3754,155.42,1.37,2.0,7.0
1550369516.4019,2036.8723,10024.3753,155.17,1.35,2.0,7.0
1550369517.5286,2036.8720,10024.3749,142.92,1.26,2.0,7.0
1550369518.1405,2036.8719,10024.3747,124.97,1.02,2.0,7.0
1550369519.1804,2036.8718,10024.3743,117.39,1.04,2.0,7.0
1550369520.2011,2036.8716,10024.3740,116.86,1.05,2.0,7.0
1550369521.1409,2036.8715,10024.3738,115.01,0.99,2.0,7.0
1550369522.5006,2036.8713,10024.3732,112.12,1.37,2.0,7.0
1550369523.1792,2036.8712,10024.3727,109.86,1.51,2.0,7.0
1550369524.4447,2036.8712,10024.3724,106.49,1.44,2.0,7.0
1550369525.2804,2036.8710,10024.3720,107.82,1.43,2.0,7.0
1550369526.2894,2036.8710,10024.3715,97.60,1.50,2.0,7.0
1550369527.6967,2036.8711,10024.3711,84.04,1.52,2.0,7.0
1550369528.2661,2036.8712,10024.3707,77.60,1.47,2.0,7.0
1550369529.5699,2036.8715,10024.3703,69.10,1.47,2.0,7.0
1550369530.3225,2036.8718,10024.3699,59.18,1.55,2.0,7.0
1550369531.2145,2036.8722,10024.3695,52.37,1.62,2.0,7.0
1550369532.5819,2036.8725,10024.3692,50.50,1.49,2.0,7.0
1550369533.1982,2036.8729,10024.3689,44.27,1.49,2.0,7.0
1550369534.2404,2036.8731,10024.3687,40.90,1.35,2.0,7.0
1550369535.2294,2036.8736,10024.3687,31.09,1.39,2.0,7.0
1550369536.1894,2036.8740,10024.3685,28.22,1.50,2.0,7.0
1550369537.4902,2036.8743,10024.3685,21.70,1.26,2.0,7.0
1550369538.2443,2036.8747,10024.3684,17.49,1.30,2.0,7.0
1550369539.2298,2036.8751,10024.3684,13.12,1.24,2.0,7.0
1550369540.1872,2036.8754,10024.3683,12.76,1.29,2.0,7.0
1550369541.2319,2036.8758,10024.3682,7.20,1.29,2.0,7.0
1550369542.5128,2036.8763,10024.3684,358.26,1.36,2.0,7.0
1550369543.2224,2036.8766,10024.3684,357.56,1.22,2.0,7.0
1550369544.1881,2036.8770,10024.3686,346.68,1.09,2.0,7.0
1550369545.3186,2036.8774,10024.3689,338.42,1.13,2.0,7.0
1550369546.3925,2036.8778,10024.3695,320.68,1.30,2.0,7.0
1550369547.4919,2036.8781,10024.3699,314.84,1.33,2.0,7.0
1550369548.1992,2036.8785,10024.3702,314.66,1.39,2.0,7.0
1550369549.1686,2036.8786,10024.3707,298.52,1.31,2.0,7.0
1550369550.2103,2036.8787,10024.3712,278.53,1.24,2.0,7.0
1550369551.2790,2036.8788,10024.3716,278.06,1.10,2.0,7.0
1550369552.5526,2036.8789,10024.3716,308.58,0.64,2.0,7.0
1550369553.1888,2036.8790,10024.3717,296.32,0.46,2.0,7.0
1550369554.1702,2036.8791,10024.3717,306.01,0.35,2.0,7.0
1550369555.2211,2036.8790,10024.3715,41.18,0.11,2.0,7.0
1550369556.2331,2036.8790,10024.3714,64.73,0.04,2.0,7.0
1550369557.5073,2036.8790,10024.3714,95.20,0.08,2.0,7.0
1550369558.2843,2036.8790,10024.3714,126.92,0.22,2.0,7.0
1550369559.3522,2036.8789,10024.3713,14.07,0.13,2.0,7.0
1550369560.2609,2036.8790,10024.3713,1.28,0.14,2.0,7.0
1550369561.1910,2036.8790,10024.3713,157.93,0.08,2.0,7.0
1550369562.5291,2036.8790,10024.3713,279.82,0.27,2.0,7.0
1550369563.1950,2036.8790,10024.3714,233.09,0.42,2.0,7.0
1550369564.2069,2036.8789,10024.3715,263.32,0.53,2.0,7.0
1550369565.7538,2036.8789,10024.3716,248.19,0.93,2.0,7.0
1550369566.9601,2036.8791,10024.3719,252.02,0.99,2.0,7.0
1550369567.7020,2036.8793,10024.3725,271.70,1.77,2.0,7.0
1550369568.1896,2036.8794,10024.3729,294.48,0.88,2.0,7.0
1550369569.7598,2036.8795,10024.3734,277.05,1.32,2.0,7.0
1550369570.2099,2036.8795,10024.3740,262.27,1.80,2.0,7.0
1550369571.1953,2036.8794,10024.3745,259.81,1.82,2.0,7.0
1550369572.5496,2036.8792,10024.3751,254.78,1.81,2.0,7.0
1550369573.2711,2036.8790,10024.3757,251.20,1.85,2.0,7.0
1550369574.2020,2036.8788,10024.3763,268.56,2.13,2.0,7.0
1550369575.1843,2036.8787,10024.3769,259.28,1.60,2.0,7.0
1550369576.2568,2036.8786,10024.3774,259.25,1.32,2.0,7.0
1550369577.5334,2036.8786,10024.3779,279.30,1.43,2.0,7.0
1550369578.1640,2036.8789,10024.3785,298.75,1.96,2.0,7.0
1550369579.1767,2036.8791,10024.3790,290.60,1.27,2.0,7.0
1550369580.2684,2036.8791,10024.3792,285.98,0.78,2.0,7.0
1550369581.2189,2036.8791,10024.3793,259.85,0.39,2.0,7.0
1550369582.4920,2036.8792,10024.3795,295.87,0.68,2.0,7.0
1550369583.2241,2036.8792,10024.3796,274.33,0.32,2.0,7.0
1550369584.1788,2036.8791,10024.3796,189.45,0.22,2.0,7.0
1550369585.3019,2036.8791,10024.3797,238.72,0.24,2.0,7.0
1550369586.1801,2036.8791,10024.3797,172.11,0.11,2.0,7.0
1550369587.5639,2036.8790,10024.3797,316.28,0.46,2.0,7.0
1550369588.2146,2036.8791,10024.3798,321.34,0.20,2.0,7.0
1550369589.2151,2036.8792,10024.3798,36.22,0.19,2.0,7.0
1550369590.2157,2036.8792,10024.3798,318.29,0.25,2.0,7.0
1550369591.2164,2036.8793,10024.3798,169.65,0.11,2.0,7.0
1550369592.5169,2036.8792,10024.3798,56.91,0.03,2.0,7.0
1550369593.2177,2036.8792,10024.3798,321.61,0.61,2.0,7.0
1550369594.2419,2036.8795,10024.3802,302.54,1.53,2.0,7.0
1550369595.1731,2036.8797,10024.3806,311.74,1.51,2.0,7.0
1550369596.1881,2036.8800,10024.3809,293.90,1.40,2.0,7.0
1550369597.5247,2036.8801,10024.3814,283.04,1.61,2.0,7.0
1550369598.3507,2036.8803,10024.3819,282.31,1.94,2.0,7.0
1550369599.3066,2036.8804,10024.3824,270.54,1.82,2.0,7.0
1550369600.6464,2036.8804,10024.3830,267.91,1.95,2.0,7.0
1550369601.3019,2036.8803,10024.3835,246.33,1.63,2.0,7.0
1550369602.5428,2036.8801,10024.3841,253.35,2.07,2.0,7.0
1550369603.2849,2036.8800,10024.3845,254.04,1.43,2.0,7.0
1550369604.2320,2036.8799,10024.3849,252.85,1.37,2.0,7.0
1550369605.1652,2036.8798,10024.3856,260.40,1.72,2.0,7.0
1550369606.1862,2036.8799,10024.3861,263.45,1.76,2.0,7.0
1550369607.6120,2036.8801,10024.3870,272.64,2.08,2.0,7.0
1550369608.7220,2036.8803,10024.3875,276.55,1.94,2.0,7.0
1550369609.3626,2036.8804,10024.3880,279.52,1.78,2.0,7.0
1550369610.3940,2036.8805,10024.3886,274.15,1.88,2.0,7.0
1550369611.2233,2036.8805,10024.3891,271.61,1.81,2.0,7.0
1550369612.6254,2036.8805,10024.3896,273.09,1.73,2.0,7.0
1550369613.1576,2036.8805,10024.3903,272.57,1.89,2.0,7.0
1550369614.2519,2036.8806,10024.3909,271.88,1.93,2.0,7.0
1550369615.2300,2036.8806,10024.3914,273.04,1.90,2.0,7.0
1550369616.2714,2036.8807,10024.3919,275.41,1.74,2.0,7.0
1550369617.6119,2036.8807,10024.3923,274.80,1.59,2.0,7.0
1550369618.2406,2036.8807,10024.3926,272.29,1.44,2.0,7.0
1550369619.2244,2036.8806,10024.3931,265.41,1.50,2.0,7.0
1550369620.3608,2036.8807,10024.3935,270.76,1.49,2.0,7.0
1550369621.2328,2036.8807,10024.3938,271.17,1.46,2.0,7.0
1550369622.6019,2036.8808,10024.3942,273.77,1.31,2.0,7.0
1550369623.3130,2036.8808,10024.3945,275.05,1.26,2.0,7.0
1550369624.1907,2036.8806,10024.3951,261.43,1.63,2.0,7.0
1550369625.2734,2036.8806,10024.3954,264.83,1.44,2.0,7.0
1550369626.2271,2036.8804,10024.3957,256.73,1.30,2.0,7.0
1550369627.4891,2036.8804,10024.3961,257.75,1.34,2.0,7.0
1550369628.2579,2036.8802,10024.3964,254.99,1.41,2.0,7.0
1550369629.3212,2036.8801,10024.3970,251.75,1.60,2.0,7.0
1550369630.1941,2036.8801,10024.3975,251.49,1.63,2.0,7.0
1550369631.4582,2036.8799,10024.3977,246.03,1.39,2.0,7.0
1550369632.5224,2036.8797,10024.3983,245.94,1.61,2.0,7.0
1550369633.1839,2036.8795,10024.3988,249.16,1.85,2.0,7.0
1550369634.2204,2036.8795,10024.3995,255.84,1.93,2.0,7.0
1550369635.1691,2036.8795,10024.4000,260.76,1.97,2.0,7.0
1550369636.2290,2036.8794,10024.4004,259.36,1.79,2.0,7.0
1550369637.5459,2036.8792,10024.4008,256.06,1.75,2.0,7.0
1550369638.1563,2036.8790,10024.4011,256.16,1.60,2.0,7.0
1550369639.2133,2036.8790,10024.4015,256.14,1.51,2.0,7.0
1550369640.2252,2036.8789,10024.4020,259.82,1.62,2.0,7.0
1550369641.1623,2036.8790,10024.4025,264.97,1.60,2.0,7.0
1550369642.4812,2036.8790,10024.4028,268.15,1.39,2.0,7.0
1550369643.2294,2036.8792,10024.4033,272.41,1.37,2.0,7.0
1550369644.2143,2036.8792,10024.4037,274.55,1.41,2.0,7.0
1550369645.1893,2036.8792,10024.4041,264.93,1.57,2.0,7.0
1550369646.2141,2036.8793,10024.4046,271.79,1.62,2.0,7.0
1550369647.5012,2036.8791,10024.4052,262.19,1.74,2.0,7.0
1550369648.1914,2036.8791,10024.4057,263.61,1.73,2.0,7.0
1550369649.1806,2036.8790,10024.4062,260.09,1.70,2.0,7.0
1550369650.2423,2036.8788,10024.4068,255.92,1.80,2.0,7.0
1550369651.1897,2036.8786,10024.4073,253.52,1.69,2.0,7.0
1550369652.4729,2036.8785,10024.4077,255.92,1.61,2.0,7.0
1550369653.1789,2036.8783,10024.4084,254.29,1.88,2.0,7.0
1550369654.1922,2036.8781,10024.4088,252.31,1.79,2.0,7.0
1550369655.1793,2036.8777,10024.4091,240.85,1.88,2.0,7.0
1550369656.1910,2036.8773,10024.4093,233.79,1.76,2.0,7.0
1550369657.4730,2036.8769,10024.4094,224.65,1.54,2.0,7.0
1550369658.3019,2036.8766,10024.4096,219.04,1.39,2.0,7.0
1550369659.2388,2036.8762,10024.4098,216.03,1.43,2.0,7.0
1550369660.2919,2036.8758,10024.4102,214.07,1.73,2.0,7.0
1550369661.2285,2036.8754,10024.4104,209.03,1.73,2.0,7.0
1550369662.5794,2036.8750,10024.4106,207.71,1.69,2.0,7.0
1550369663.2419,2036.8745,10024.4108,200.07,1.78,2.0,7.0
1550369664.3119,2036.8740,10024.4108,195.94,1.72,2.0,7.0
1550369665.2519,2036.8736,10024.4109,193.40,1.66,2.0,7.0
1550369666.2097,2036.8732,10024.4110,189.91,1.49,2.0,7.0
1550369667.5116,2036.8728,10024.4109,181.23,1.46,2.0,7.0
1550369668.2128,2036.8724,10024.4111,184.16,1.50,2.0,7.0
1550369669.1985,2036.8720,10024.4111,180.83,1.50,2.0,7.0
1550369670.2817,2036.8717,10024.4110,170.14,1.30,2.0,7.0
1550369671.2343,2036.8713,10024.4109,165.28,1.30,2.0,7.0
1550369672.5194,2036.8710,10024.4107,152.56,1.26,2.0,7.0
1550369673.1719,2036.8709,10024.4107,149.82,1.10,2.0,7.0
1550369674.8820,2036.8705,10024.4103,144.44,1.25,2.0,7.0
1550369675.2236,2036.8703,10024.4101,139.03,1.23,2.0,7.0
1550369676.2528,2036.8701,10024.4099,132.37,1.24,2.0,7.0
1550369677.4766,2036.8700,10024.4095,119.07,1.20,2.0,7.0
1550369678.1810,2036.8697,10024.4092,130.35,1.31,2.0,7.0
1550369679.4020,2036.8695,10024.4090,128.38,1.25,2.0,7.0
1550369680.2419,2036.8693,10024.4086,118.53,1.26,2.0,7.0
1550369681.2865,2036.8691,10024.4083,122.58,1.26,2.0,7.0
1550369682.5023,2036.8689,10024.4079,115.85,1.34,2.0,7.0
1550369683.1653,2036.8690,10024.4078,110.18,1.14,2.0,7.0
1550369684.2413,2036.8690,10024.4075,110.27,1.18,2.0,7.0
1550369685.2643,2036.8687,10024.4073,123.71,1.40,2.0,7.0
1550369686.2815,2036.8687,10024.4069,109.09,1.44,2.0,7.0
1550369687.4978,2036.8688,10024.4065,95.01,1.40,2.0,7.0
1550369688.2602,2036.8689,10024.4061,89.14,1.41,2.0,7.0
1550369689.2619,2036.8690,10024.4057,90.21,1.44,2.0,7.0
1550369690.3115,2036.8690,10024.4052,91.22,1.63,2.0,7.0
1550369691.2919,2036.8690,10024.4049,99.25,1.41,2.0,7.0
1550369692.5514,2036.8691,10024.4046,85.24,1.29,2.0,7.0
1550369693.1792,2036.8692,10024.4043,78.38,1.27,2.0,7.0
1550369694.1914,2036.8693,10024.4038,79.84,1.43,2.0,7.0
1550369695.1796,2036.8694,10024.4032,80.14,1.68,2.0,7.0
1550369696.1917,2036.8695,10024.4027,81.10,1.65,2.0,7.0
1550369697.5095,2036.8696,10024.4023,82.02,1.55,2.0,7.0
1550369698.1702,2036.8697,10024.4019,76.31,1.45,2.0,7.0
1550369699.1824,2036.8697,10024.4013,81.37,1.55,2.0,7.0
1550369700.2197,2036.8698,10024.4008,83.79,1.52,2.0,7.0
1550369701.2318,2036.8698,10024.4004,82.70,1.42,2.0,7.0
1550369702.4948,2036.8699,10024.4002,80.71,1.26,2.0,7.0
1550369703.2245,2036.8699,10024.4000,81.81,1.16,2.0,7.0
1550369704.1761,2036.8700,10024.3995,79.43,1.36,2.0,7.0
1550369705.2314,2036.8701,10024.3990,78.50,1.44,2.0,7.0
1550369706.2340,2036.8702,10024.3986,73.14,1.47,2.0,7.0
1550369707.7922,2036.8704,10024.3982,73.63,1.50,2.0,7.0
1550369708.2868,2036.8704,10024.3977,77.37,1.46,2.0,7.0
1550369709.1796,2036.8708,10024.3969,66.82,1.96,2.0,7.0
1550369710.2819,2036.8710,10024.3969,68.32,1.14,2.0,7.0
1550369712.0019,2036.8711,10024.3960,79.02,1.46,2.0,7.0
1550369712.8119,2036.8712,10024.3954,74.70,1.64,2.0,7.0
1550369713.3019,2036.8714,10024.3950,67.75,1.87,2.0,7.0
1550369714.2043,2036.8716,10024.3944,80.30,1.72,2.0,7.0
1550369715.1925,2036.8718,10024.3939,53.46,1.10,2.0,7.0
1550369716.1785,2036.8720,10024.3935,69.96,1.67,2.0,7.0
1550369717.5650,2036.8723,10024.3930,62.07,1.85,2.0,7.0
1550369718.2319,2036.8725,10024.3925,70.54,1.98,2.0,7.0
1550369719.2907,2036.8727,10024.3919,64.03,1.71,2.0,7.0
1550369720.2138,2036.8729,10024.3915,71.09,1.04,2.0,7.0
1550369721.2524,2036.8731,10024.3911,62.03,1.44,2.0,7.0
1550369722.5605,2036.8733,10024.3906,62.59,1.66,2.0,7.0
1550369723.1908,2036.8735,10024.3900,69.61,1.78,2.0,7.0
1550369724.2751,2036.8736,10024.3896,68.15,1.64,2.0,7.0
1550369725.2506,2036.8739,10024.3891,66.42,1.71,2.0,7.0
1550369726.5819,2036.8741,10024.3883,67.43,2.12,2.0,7.0
1550369727.9610,2036.8746,10024.3883,48.37,1.71,2.0,7.0
1550369728.8148,2036.8749,10024.3876,62.03,1.81,2.0,7.0
1550369729.9381,2036.8751,10024.3870,66.10,1.85,2.0,7.0
1550369730.2580,2036.8754,10024.3866,55.55,1.73,2.0,7.0
1550369731.2468,2036.8757,10024.3860,63.20,1.86,2.0,7.0
1550369732.4901,2036.8758,10024.3853,71.40,1.80,2.0,7.0
1550369733.2433,2036.8761,10024.3848,64.45,2.05,2.0,7.0
1550369734.2564,2036.8762,10024.3841,83.37,2.36,2.0,7.0
1550369735.3119,2036.8764,10024.3835,57.66,1.82,2.0,7.0
1550369736.2503,2036.8767,10024.3829,63.88,1.68,2.0,7.0
1550369737.9057,2036.8770,10024.3823,60.38,2.23,2.0,7.0
1550369738.1968,2036.8772,10024.3817,74.03,1.82,2.0,7.0
1550369739.5316,2036.8774,10024.3812,61.99,1.49,2.0,7.0
1550369740.7334,2036.8776,10024.3807,67.68,1.71,2.0,7.0
1550369741.2022,2036.8777,10024.3800,85.81,2.31,2.0,7.0
1550369742.5778,2036.8777,10024.3794,79.11,1.66,2.0,7.0
1550369743.3374,2036.8778,10024.3789,69.97,1.68,2.0,7.0
1550369744.2685,2036.8781,10024.3783,59.68,2.01,2.0,7.0
1550369745.2500,2036.8782,10024.3778,76.10,1.45,2.0,7.0
1550369746.3732,2036.8784,10024.3774,67.35,1.48,2.0,7.0
1550369747.5107,2036.8785,10024.3770,72.55,1.41,2.0,7.0
1550369748.2619,2036.8788,10024.3764,63.02,1.83,2.0,7.0
1550369749.8919,2036.8790,10024.3759,60.11,1.73,2.0,7.0
1550369750.2269,2036.8792,10024.3755,85.26,1.25,2.0,7.0
1550369751.1798,2036.8796,10024.3751,43.43,1.63,2.0,7.0
1550369752.5543,2036.8799,10024.3747,45.43,1.28,2.0,7.0
1550369753.1750,2036.8800,10024.3745,53.03,0.99,2.0,7.0
1550369754.3981,2036.8802,10024.3743,50.57,1.06,2.0,7.0
1550369755.4019,2036.8804,10024.3739,55.38,1.09,2.0,7.0
1550369756.2046,2036.8807,10024.3736,50.44,1.12,2.0,7.0
1550369757.8836,2036.8810,10024.3732,45.98,1.31,2.0,7.0
1550369758.1748,2036.8813,10024.3728,51.20,1.44,2.0,7.0
1550369759.4050,2036.8816,10024.3726,40.60,1.40,2.0,7.0
1550369760.4060,2036.8819,10024.3725,22.42,1.17,2.0,7.0
1550369761.4076,2036.8822,10024.3723,33.24,1.15,2.0,7.0
1550369762.5119,2036.8826,10024.3718,38.56,1.56,2.0,7.0
1550369763.4102,2036.8829,10024.3715,40.75,1.53,2.0,7.0
1550369764.2771,2036.8831,10024.3711,50.32,1.18,2.0,7.0
1550369765.2196,2036.8834,10024.3709,46.15,1.10,2.0,7.0
1550369766.4142,2036.8836,10024.3706,44.84,0.97,2.0,7.0
1550369767.5124,2036.8839,10024.3702,43.64,1.25,2.0,7.0
1550369768.3961,2036.8842,10024.3699,46.83,1.12,2.0,7.0
1550369769.3919,2036.8846,10024.3700,358.11,1.13,2.0,7.0
1550369770.2783,2036.8850,10024.3695,18.04,1.09,2.0,7.0
1550369771.2605,2036.8853,10024.3694,10.83,1.12,2.0,7.0
1550369772.6821,2036.8857,10024.3694,354.99,1.35,2.0,7.0
1550369773.3868,2036.8861,10024.3695,335.91,1.26,2.0,7.0
1550369774.2877,2036.8865,10024.3694,351.29,1.32,2.0,7.0
1550369775.2630,2036.8869,10024.3693,358.35,1.28,2.0,7.0
1550369776.2875,2036.8873,10024.3693,357.05,1.15,2.0,7.0
1550369777.6119,2036.8876,10024.3694,356.01,1.16,2.0,7.0
1550369778.1938,2036.8880,10024.3695,352.24,1.33,2.0,7.0
1550369779.4019,2036.8882,10024.3696,312.92,1.01,2.0,7.0
1550369780.7564,2036.8884,10024.3698,316.72,0.93,2.0,7.0
1550369781.4369,2036.8886,10024.3699,315.35,0.75,2.0,7.0
1550369782.8921,2036.8887,10024.3701,303.23,0.74,2.0,7.0
1550369783.2059,2036.8889,10024.3702,298.27,0.68,2.0,7.0
1550369784.3266,2036.8891,10024.3705,315.99,1.08,2.0,7.0
1550369785.2719,2036.8892,10024.3707,284.56,0.87,2.0,7.0
1550369786.1988,2036.8894,10024.3713,293.66,1.33,2.0,7.0
1550369787.6369,2036.8895,10024.3716,284.32,1.07,2.0,7.0
1550369788.2649,2036.8896,10024.3719,288.17,1.07,2.0,7.0
1550369789.1895,2036.8896,10024.3722,275.03,1.12,2.0,7.0
1550369790.6682,2036.8899,10024.3729,293.55,1.73,2.0,7.0
1550369791.2497,2036.8899,10024.3736,272.03,1.92,2.0,7.0
1550369792.8407,2036.8899,10024.3740,253.11,1.38,2.0,7.0
1550369793.3414,2036.8900,10024.3746,282.30,1.60,2.0,7.0
1550369794.3428,2036.8900,10024.3752,259.16,1.70,2.0,7.0
1550369795.2319,2036.8899,10024.3756,253.94,1.55,2.0,7.0
1550369796.1744,2036.8897,10024.3759,240.63,1.43,2.0,7.0
1550369797.6784,2036.8895,10024.3764,245.89,1.53,2.0,7.0
1550369798.3481,2036.8893,10024.3767,230.26,1.34,2.0,7.0
1550369799.2273,2036.8891,10024.3772,235.61,1.43,2.0,7.0
1550369800.2906,2036.8889,10024.3776,233.10,1.50,2.0,7.0
1550369801.2248,2036.8887,10024.3778,222.92,1.34,2.0,7.0
1550369802.4859,2036.8884,10024.3781,214.96,1.40,2.0,7.0
1550369803.2296,2036.8881,10024.3784,217.40,1.29,2.0,7.0
1550369804.2175,2036.8878,10024.3786,211.78,1.37,2.0,7.0
1550369805.2653,2036.8874,10024.3788,210.00,1.54,2.0,7.0
1550369806.2919,2036.8871,10024.3791,214.07,1.37,2.0,7.0
1550369807.4948,2036.8867,10024.3791,196.16,1.48,2.0,7.0
1550369808.2056,2036.8863,10024.3792,192.05,1.50,2.0,7.0
1550369809.3083,2036.8859,10024.3793,191.95,1.47,2.0,7.0
1550369810.2500,2036.8854,10024.3794,191.66,1.67,2.0,7.0
1550369811.3000,2036.8850,10024.3793,180.78,1.56,2.0,7.0
1550369812.5429,2036.8844,10024.3796,189.31,1.87,2.0,7.0
1550369813.2038,2036.8839,10024.3797,180.08,1.74,2.0,7.0
1550369814.3465,2036.8835,10024.3798,187.36,1.09,2.0,7.0
1550369815.2434,2036.8830,10024.3795,162.04,1.73,2.0,7.0
1550369816.3550,2036.8826,10024.3794,157.84,1.41,2.0,7.0
1550369817.4989,2036.8819,10024.3792,167.40,2.13,2.0,7.0
1550369818.2357,2036.8814,10024.3790,150.48,1.44,2.0,7.0
1550369819.2592,2036.8811,10024.3787,133.79,1.48,2.0,7.0
1550369820.2219,2036.8807,10024.3785,144.98,1.42,2.0,7.0
1550369821.1979,2036.8806,10024.3780,117.63,1.45,2.0,7.0
1550369822.9986,2036.8804,10024.3776,115.70,1.55,2.0,7.0
1550369823.2181,2036.8801,10024.3773,120.40,1.46,2.0,7.0
1550369824.2819,2036.8799,10024.3768,124.60,1.56,2.0,7.0
1550369825.1979,2036.8797,10024.3764,117.88,1.49,2.0,7.0
1550369826.2477,2036.8796,10024.3763,116.36,0.99,2.0,7.0
1550369827.5504,2036.8795,10024.3758,99.71,1.44,2.0,7.0
1550369828.2619,2036.8795,10024.3753,78.91,1.31,2.0,7.0
1550369829.1771,2036.8795,10024.3749,93.89,1.25,2.0,7.0
1550369830.2419,2036.8798,10024.3745,64.75,1.47,2.0,7.0
1550369831.4732,2036.8798,10024.3739,83.64,1.62,2.0,7.0
1550369832.7987,2036.8799,10024.3735,79.74,1.66,2.0,7.0
1550369833.2994,2036.8801,10024.3730,73.47,1.51,2.0,7.0
1550369834.3219,2036.8803,10024.3727,62.60,1.37,2.0,7.0
1550369835.3020,2036.8805,10024.3724,57.13,1.35,2.0,7.0
1550369836.3119,2036.8808,10024.3721,48.04,1.41,2.0,7.0
1550369837.5772,2036.8809,10024.3718,66.44,1.19,2.0,7.0
1550369838.3019,2036.8810,10024.3715,66.61,1.16,2.0,7.0
1550369839.2674,2036.8812,10024.3709,72.11,1.34,2.0,7.0
1550369840.8871,2036.8814,10024.3704,71.65,1.36,2.0,7.0
1550369842.0095,2036.8814,10024.3698,93.88,1.72,2.0,7.0
